"Age-standarized mortality rate attributed to noncommunicable diseases, female"
"","Human Development"," ","","..","","..","","..",""
" ","Very high human development","429.4","","361.1","","335.5","","330.4",""
" ","High human development","586.6","","521.8","","498.8","","491.3",""
" ","Medium human development","605.1","","562.0","","536.3","","533.3",""
" ","Low human development","749.1","","686.7","","673.0","","672.3",""
" ","Developing Countries","609.5","","556.2","","534.1","","529.5",""
"","Regions"," ","","..","","..","","..",""
" ","Arab States","664.3","","625.9","","617.2","","606.3",""
" ","East Asia and the Pacific","587.1","","527.7","","507.8","","501.9",""
" ","Europe and Central Asia","655.4","","575.0","","514.5","","505.6",""
" ","Latin America and the Caribbean","485.3","","421.4","","391.7","","384.9",""
" ","South Asia","618.7","","574.4","","546.4","","543.1",""
" ","Sub-Saharan Africa","716.8","","651.3","","634.7","","633.6",""
" ","Least Developed Countries","683.5","","619.2","","596.9","","595.2",""
" ","Small Island Developing States","564.6","","498.6","","494.1","","491.2",""
" ","Organization for Economic Co-operation and Development","375.5","","319.7","","307.4","","303.2",""
" ","World","570.5","","517.0","","496.3","","491.9",""
""
